"","X","Y","station","rok","mies","tavg","opad","cisnienie"
"11984",15.3889851204117,54.1584416561737,"KOŁOBRZEG-DŹWIRZYNO",2016,2,3.3,43.1,1007.5
"11964",15.3889851204117,54.1584416561737,"KOŁOBRZEG-DŹWIRZYNO",2016,3,3.9,19.2,1014
"11957",15.3889851204117,54.1584416561737,"KOŁOBRZEG-DŹWIRZYNO",2016,4,7.9,35.5,1011.2
"11956",15.3889851204117,54.1584416561737,"KOŁOBRZEG-DŹWIRZYNO",2016,5,13.5,39.9,1014.3
"11952",15.3889851204117,54.1584416561737,"KOŁOBRZEG-DŹWIRZYNO",2016,6,16.7,102.7,1013.1
"11951",15.3889851204117,54.1584416561737,"KOŁOBRZEG-DŹWIRZYNO",2016,7,18.4,112.9,0
"11965",15.3889851204117,54.1584416561737,"KOŁOBRZEG-DŹWIRZYNO",2016,8,17.6,152.4,0
"12124",15.3889851204117,54.1584416561737,"KOŁOBRZEG-DŹWIRZYNO",2016,9,15.5,14.7,0
"12002",15.3889851204117,54.1584416561737,"KOŁOBRZEG-DŹWIRZYNO",2016,10,8.8,96.3,0
"12030",15.3889851204117,54.1584416561737,"KOŁOBRZEG-DŹWIRZYNO",2016,11,4.6,61.3,1013.7
"11980",15.3889851204117,54.1584416561737,"KOŁOBRZEG-DŹWIRZYNO",2016,12,3.5,53.5,1023.5
"12160",15.3889851204117,54.1584416561737,"KOŁOBRZEG",2017,1,-0.3,50.4,NA
"12134",15.3889851204117,54.1584416561737,"KOŁOBRZEG",2017,2,1.1,50.9,NA
"12165",15.3889851204117,54.1584416561737,"KOŁOBRZEG",2017,3,5.3,33,NA
"12069",15.3889851204117,54.1584416561737,"KOŁOBRZEG",2017,4,6.8,50.5,NA
"12138",15.3889851204117,54.1584416561737,"KOŁOBRZEG",2017,5,12.8,39.6,NA
"12072",15.3889851204117,54.1584416561737,"KOŁOBRZEG",2017,6,16.6,117.7,NA
"11998",15.3889851204117,54.1584416561737,"KOŁOBRZEG",2017,7,17,138.5,NA
"11961",15.3889851204117,54.1584416561737,"KOŁOBRZEG",2017,8,18.3,98.6,NA
"11974",15.3889851204117,54.1584416561737,"KOŁOBRZEG",2017,9,14.4,85.1,NA
"11949",15.3889851204117,54.1584416561737,"KOŁOBRZEG",2017,10,11.6,120,NA
"11962",15.3889851204117,54.1584416561737,"KOŁOBRZEG",2017,11,6.2,60,NA
"11953",15.3889851204117,54.1584416561737,"KOŁOBRZEG",2017,12,3.4,54.4,NA
"12184",15.3889851204117,54.1584416561737,"KOŁOBRZEG",2018,1,2.5,40,NA
"12094",15.3889851204117,54.1584416561737,"KOŁOBRZEG",2018,2,-1.5,20.3,NA
"12093",15.3889851204117,54.1584416561737,"KOŁOBRZEG",2018,3,0.3,44.9,NA
"12148",15.3889851204117,54.1584416561737,"KOŁOBRZEG",2018,4,9.4,24.1,NA
"12149",15.3889851204117,54.1584416561737,"KOŁOBRZEG",2018,5,12,7.6,NA
"12029",15.3889851204117,54.1584416561737,"KOŁOBRZEG",2018,6,16.1,11.1,NA
"11979",15.3889851204117,54.1584416561737,"KOŁOBRZEG",2018,7,19.2,71.8,NA
"12032",15.3889851204117,54.1584416561737,"KOŁOBRZEG",2018,8,20,35.5,NA
"12033",15.3889851204117,54.1584416561737,"KOŁOBRZEG",2018,9,15.9,24,NA
"11967",15.3889851204117,54.1584416561737,"KOŁOBRZEG",2018,10,11.5,53,NA
"11955",15.3889851204117,54.1584416561737,"KOŁOBRZEG",2018,11,5.4,16.3,NA
"12051",15.3889851204117,54.1584416561737,"KOŁOBRZEG",2018,12,3.8,57.7,NA
"12043",15.3889851204117,54.1584416561737,"KOŁOBRZEG-DŹWIRZYNO",2019,1,1.4,44.4,1008.5
"12113",15.3889851204117,54.1584416561737,"KOŁOBRZEG-DŹWIRZYNO",2019,2,3.8,34.8,1018.8
"12073",15.3889851204117,54.1584416561737,"KOŁOBRZEG-DŹWIRZYNO",2019,3,6,54.2,1010.7
"12018",15.3889851204117,54.1584416561737,"KOŁOBRZEG-DŹWIRZYNO",2019,4,8.1,8.9,1018.9
"12131",15.3889851204117,54.1584416561737,"KOŁOBRZEG-DŹWIRZYNO",2019,5,11.2,43.4,1012.7
"12077",15.3889851204117,54.1584416561737,"KOŁOBRZEG-DŹWIRZYNO",2019,6,18.9,67.4,1016.5
"11987",15.3889851204117,54.1584416561737,"KOŁOBRZEG-DŹWIRZYNO",2019,7,17.7,51.7,1012.9
"12000",15.3889851204117,54.1584416561737,"KOŁOBRZEG-DŹWIRZYNO",2019,8,19.2,51.9,1015.2
"11966",15.3889851204117,54.1584416561737,"KOŁOBRZEG-DŹWIRZYNO",2019,9,15,142.6,1014.5
"12140",15.3889851204117,54.1584416561737,"KOŁOBRZEG-DŹWIRZYNO",2019,10,10.9,56.8,1012.4
"12074",15.3889851204117,54.1584416561737,"KOŁOBRZEG-DŹWIRZYNO",2019,11,6.5,47.6,1006.1
"12084",15.3889851204117,54.1584416561737,"KOŁOBRZEG-DŹWIRZYNO",2019,12,4.4,28.8,1009.6
"12066",15.3889851204117,54.1584416561737,"KOŁOBRZEG-DŹWIRZYNO",2020,1,4.6,75.8,1017.6
"12139",15.3889851204117,54.1584416561737,"KOŁOBRZEG-DŹWIRZYNO",2020,2,5.3,57.8,1006.3
"12013",15.3889851204117,54.1584416561737,"KOŁOBRZEG-DŹWIRZYNO",2020,3,4.7,28.3,1016.8
"12099",15.3889851204117,54.1584416561737,"KOŁOBRZEG-DŹWIRZYNO",2020,4,8.1,5.6,1017.5
"12008",15.3889851204117,54.1584416561737,"KOŁOBRZEG-DŹWIRZYNO",2020,5,10.8,54.5,1017.8
"11982",15.3889851204117,54.1584416561737,"KOŁOBRZEG-DŹWIRZYNO",2020,6,15.3,24,1012.4
"12005",15.3889851204117,54.1584416561737,"KOŁOBRZEG-DŹWIRZYNO",2020,7,17.4,58.7,1013.5
"11993",15.3889851204117,54.1584416561737,"KOŁOBRZEG-DŹWIRZYNO",2020,8,18.5,89.2,1013.1
"11995",15.3889851204117,54.1584416561737,"KOŁOBRZEG-DŹWIRZYNO",2020,9,15.2,86.4,1015.2
"12065",15.3889851204117,54.1584416561737,"KOŁOBRZEG-DŹWIRZYNO",2020,10,11.2,54.8,1010.1
"12108",15.3889851204117,54.1584416561737,"KOŁOBRZEG-DŹWIRZYNO",2020,11,7.7,15,1020.9
"12109",15.3889851204117,54.1584416561737,"KOŁOBRZEG-DŹWIRZYNO",2020,12,2.9,33.6,1009.2
"12209",16.1551672736644,54.2045423495054,"KOSZALIN",2000,1,1.3,47.6,1012.2
"12242",16.1551672736644,54.2045423495054,"KOSZALIN",2000,2,3.5,48.4,1009.5
"12228",16.1551672736644,54.2045423495054,"KOSZALIN",2000,3,4.2,86.4,1008.7
"12302",16.1551672736644,54.2045423495054,"KOSZALIN",2000,4,11,30.4,1006.2
"12316",16.1551672736644,54.2045423495054,"KOSZALIN",2000,5,14.1,31.4,1012.7
"12272",16.1551672736644,54.2045423495054,"KOSZALIN",2000,6,15.6,109.6,1012.6
"12247",16.1551672736644,54.2045423495054,"KOSZALIN",2000,7,15.3,80.5,1004.9
"12221",16.1551672736644,54.2045423495054,"KOSZALIN",2000,8,16.4,57.3,1012.9
"12304",16.1551672736644,54.2045423495054,"KOSZALIN",2000,9,13.2,61.4,1012.8
"12210",16.1551672736644,54.2045423495054,"KOSZALIN",2000,10,12.3,17.3,1010.3
"12282",16.1551672736644,54.2045423495054,"KOSZALIN",2000,11,7,67.3,1004.7
"12227",16.1551672736644,54.2045423495054,"KOSZALIN",2000,12,3,32.1,1006.5
"12214",16.1551672736644,54.2045423495054,"KOSZALIN",2001,1,0.8,27,1011.9
"12213",16.1551672736644,54.2045423495054,"KOSZALIN",2001,2,0.6,33.9,1010.6
"12323",16.1551672736644,54.2045423495054,"KOSZALIN",2001,3,2,32.5,1004.8
"12241",16.1551672736644,54.2045423495054,"KOSZALIN",2001,4,7.3,53,1007.1
"12239",16.1551672736644,54.2045423495054,"KOSZALIN",2001,5,12.3,34.9,1012
"12324",16.1551672736644,54.2045423495054,"KOSZALIN",2001,6,13.7,131.5,1009.2
"12298",16.1551672736644,54.2045423495054,"KOSZALIN",2001,7,18.7,65.5,1010.2
"12369",16.1551672736644,54.2045423495054,"KOSZALIN",2001,8,18.4,119.6,1011.4
"12326",16.1551672736644,54.2045423495054,"KOSZALIN",2001,9,12.5,162.8,1005
"12367",16.1551672736644,54.2045423495054,"KOSZALIN",2001,10,11.7,36.2,1012.7
"12328",16.1551672736644,54.2045423495054,"KOSZALIN",2001,11,4.5,79,1011
"12342",16.1551672736644,54.2045423495054,"KOSZALIN",2001,12,0,80.4,1013.9
"12262",16.1551672736644,54.2045423495054,"KOSZALIN",2002,1,1.4,66.5,1014.3
"12219",16.1551672736644,54.2045423495054,"KOSZALIN",2002,2,4.6,61.4,1002.2
"12265",16.1551672736644,54.2045423495054,"KOSZALIN",2002,3,4.5,82.7,1011.2
"12252",16.1551672736644,54.2045423495054,"KOSZALIN",2002,4,7.7,26,1013.3
"12224",16.1551672736644,54.2045423495054,"KOSZALIN",2002,5,14,59.9,1010.3
"12238",16.1551672736644,54.2045423495054,"KOSZALIN",2002,6,16.5,121.7,1011
"12204",16.1551672736644,54.2045423495054,"KOSZALIN",2002,7,19.1,72.9,1009.5
"12202",16.1551672736644,54.2045423495054,"KOSZALIN",2002,8,20.7,38.1,1010.9
"12230",16.1551672736644,54.2045423495054,"KOSZALIN",2002,9,14.3,59.9,1014.1
"12231",16.1551672736644,54.2045423495054,"KOSZALIN",2002,10,7.6,164.4,1006.8
"12222",16.1551672736644,54.2045423495054,"KOSZALIN",2002,11,3.9,38.5,1007.2
"12201",16.1551672736644,54.2045423495054,"KOSZALIN",2002,12,-3.1,19.6,1018.8
"12448",16.1551672736644,54.2045423495054,"KOSZALIN",2003,1,-0.6,53.2,1007.8
"12419",16.1551672736644,54.2045423495054,"KOSZALIN",2003,2,-2.3,5.9,1020.7
"12351",16.1551672736644,54.2045423495054,"KOSZALIN",2003,3,2.4,19.3,1019.9
"12350",16.1551672736644,54.2045423495054,"KOSZALIN",2003,4,7.1,36.9,1013.5
"12354",16.1551672736644,54.2045423495054,"KOSZALIN",2003,5,13.6,42.8,1013
"12261",16.1551672736644,54.2045423495054,"KOSZALIN",2003,6,16.9,26.6,1011
"12329",16.1551672736644,54.2045423495054,"KOSZALIN",2003,7,18.7,56.6,1010.4
"12234",16.1551672736644,54.2045423495054,"KOSZALIN",2003,8,17.5,95.8,1010.9
"12235",16.1551672736644,54.2045423495054,"KOSZALIN",2003,9,13.9,77.9,1015
"12249",16.1551672736644,54.2045423495054,"KOSZALIN",2003,10,6.3,83,1007.5
"12277",16.1551672736644,54.2045423495054,"KOSZALIN",2003,11,5.8,34.8,1013.7
"12207",16.1551672736644,54.2045423495054,"KOSZALIN",2003,12,2.8,73.1,1010
"12432",16.1551672736644,54.2045423495054,"KOSZALIN",2004,1,-3.6,56.8,1004.8
"12399",16.1551672736644,54.2045423495054,"KOSZALIN",2004,2,1.4,64.3,1009.8
"12376",16.1551672736644,54.2045423495054,"KOSZALIN",2004,3,3.9,43.5,1015.6
"12423",16.1551672736644,54.2045423495054,"KOSZALIN",2004,4,8.3,34.4,1011.3
"12443",16.1551672736644,54.2045423495054,"KOSZALIN",2004,5,11.1,79,1008.1
"12430",16.1551672736644,54.2045423495054,"KOSZALIN",2004,6,14.3,51,1010
"12353",16.1551672736644,54.2045423495054,"KOSZALIN",2004,7,15.9,132.3,1010.1
"12312",16.1551672736644,54.2045423495054,"KOSZALIN",2004,8,18.5,75.9,1008.6
"12392",16.1551672736644,54.2045423495054,"KOSZALIN",2004,9,13.5,48.2,1011.8
"12259",16.1551672736644,54.2045423495054,"KOSZALIN",2004,10,9.8,102.8,1009.1
"12233",16.1551672736644,54.2045423495054,"KOSZALIN",2004,11,4.5,76.1,1011.5
"12246",16.1551672736644,54.2045423495054,"KOSZALIN",2004,12,2.9,70.3,1010.6
"12426",16.1551672736644,54.2045423495054,"KOSZALIN",2005,1,2.1,50.6,1008.3
"12441",16.1551672736644,54.2045423495054,"KOSZALIN",2005,2,-0.9,51.1,1012.1
"12404",16.1551672736644,54.2045423495054,"KOSZALIN",2005,3,0.9,56.7,1011.1
"12452",16.1551672736644,54.2045423495054,"KOSZALIN",2005,4,7.6,11.8,1012.4
"12403",16.1551672736644,54.2045423495054,"KOSZALIN",2005,5,11.7,70.7,1010.9
"12322",16.1551672736644,54.2045423495054,"KOSZALIN",2005,6,14.4,25.5,1012.2
"12429",16.1551672736644,54.2045423495054,"KOSZALIN",2005,7,18.3,136.2,1008.9
"12394",16.1551672736644,54.2045423495054,"KOSZALIN",2005,8,16.1,73.9,1010.9
"12273",16.1551672736644,54.2045423495054,"KOSZALIN",2005,9,15.2,52,1014.7
"12439",16.1551672736644,54.2045423495054,"KOSZALIN",2005,10,10.4,28.7,1018.2
"12348",16.1551672736644,54.2045423495054,"KOSZALIN",2005,11,4.5,75,1011.3
"12436",16.1551672736644,54.2045423495054,"KOSZALIN",2005,12,1.2,87.9,1008.7
"12283",16.1551672736644,54.2045423495054,"KOSZALIN",2006,1,-4.8,8.3,1023.5
"12371",16.1551672736644,54.2045423495054,"KOSZALIN",2006,2,-0.8,32.6,1009.8
"12413",16.1551672736644,54.2045423495054,"KOSZALIN",2006,3,0.2,19.8,1006.8
"12360",16.1551672736644,54.2045423495054,"KOSZALIN",2006,4,6.9,52,1008.3
"12386",16.1551672736644,54.2045423495054,"KOSZALIN",2006,5,12.2,55.2,1010.4
"12344",16.1551672736644,54.2045423495054,"KOSZALIN",2006,6,16.2,34.6,1015.6
"12343",16.1551672736644,54.2045423495054,"KOSZALIN",2006,7,21.2,13.5,1015.8
"12389",16.1551672736644,54.2045423495054,"KOSZALIN",2006,8,17,215.1,1003.7
"12447",16.1551672736644,54.2045423495054,"KOSZALIN",2006,9,16.8,36.2,1012.2
"12284",16.1551672736644,54.2045423495054,"KOSZALIN",2006,10,11.9,34.3,1008.8
"12255",16.1551672736644,54.2045423495054,"KOSZALIN",2006,11,7.3,83.9,1008
"12229",16.1551672736644,54.2045423495054,"KOSZALIN",2006,12,5.7,46.3,1015.3
"12294",16.1551672736644,54.2045423495054,"KOSZALIN",2007,1,4.5,151.8,1002.7
"12281",16.1551672736644,54.2045423495054,"KOSZALIN",2007,2,0.7,43.1,1007.2
"12268",16.1551672736644,54.2045423495054,"KOSZALIN",2007,3,7,34.8,1010.8
"12254",16.1551672736644,54.2045423495054,"KOSZALIN",2007,4,8.8,29.7,1016.1
"12295",16.1551672736644,54.2045423495054,"KOSZALIN",2007,5,13.8,70,1006
"12240",16.1551672736644,54.2045423495054,"KOSZALIN",2007,6,17.2,131.5,1007.3
"12269",16.1551672736644,54.2045423495054,"KOSZALIN",2007,7,17,188.2,1005
"12381",16.1551672736644,54.2045423495054,"KOSZALIN",2007,8,17.8,78.1,1009.4
"12341",16.1551672736644,54.2045423495054,"KOSZALIN",2007,9,13,98,1010.3
"12253",16.1551672736644,54.2045423495054,"KOSZALIN",2007,10,8.3,49.7,1019.1
"12264",16.1551672736644,54.2045423495054,"KOSZALIN",2007,11,3.6,88.4,1007.8
"12237",16.1551672736644,54.2045423495054,"KOSZALIN",2007,12,2.5,49.8,1015.9
"12336",16.1551672736644,54.2045423495054,"KOSZALIN",2008,1,2.6,50.9,1010.9
"12405",16.1551672736644,54.2045423495054,"KOSZALIN",2008,2,4.2,43.3,1016.6
"12420",16.1551672736644,54.2045423495054,"KOSZALIN",2008,3,3.7,101.3,996.9
"12396",16.1551672736644,54.2045423495054,"KOSZALIN",2008,4,7.3,62.9,1007.8
"12384",16.1551672736644,54.2045423495054,"KOSZALIN",2008,5,12.3,16,1014.2
"12398",16.1551672736644,54.2045423495054,"KOSZALIN",2008,6,16.1,64.3,1010.7
"12414",16.1551672736644,54.2045423495054,"KOSZALIN",2008,7,17.8,55.5,1010.3
"12387",16.1551672736644,54.2045423495054,"KOSZALIN",2008,8,17.5,130.7,1006.8
"12401",16.1551672736644,54.2045423495054,"KOSZALIN",2008,9,12.9,34.8,1014.9
"12318",16.1551672736644,54.2045423495054,"KOSZALIN",2008,10,9.4,65.1,1009.5
"12307",16.1551672736644,54.2045423495054,"KOSZALIN",2008,11,5.6,88.5,1006.3
"12362",16.1551672736644,54.2045423495054,"KOSZALIN",2008,12,2,28.6,1013.6
"12280",16.1551672736644,54.2045423495054,"KOSZALIN",2009,1,-0.8,17.9,1011
"12356",16.1551672736644,54.2045423495054,"KOSZALIN",2009,2,-0.3,43.8,1007
"12346",16.1551672736644,54.2045423495054,"KOSZALIN",2009,3,3.2,50.3,1006.7
"12266",16.1551672736644,54.2045423495054,"KOSZALIN",2009,4,10.4,15.1,1013.7
"12251",16.1551672736644,54.2045423495054,"KOSZALIN",2009,5,11.8,65.6,1014.4
"12223",16.1551672736644,54.2045423495054,"KOSZALIN",2009,6,13.9,96.9,1009.9
"12236",16.1551672736644,54.2045423495054,"KOSZALIN",2009,7,18.3,103.4,1008.2
"12205",16.1551672736644,54.2045423495054,"KOSZALIN",2009,8,18.3,56.3,1013.1
"12206",16.1551672736644,54.2045423495054,"KOSZALIN",2009,9,14.5,99,1014.9
"12377",16.1551672736644,54.2045423495054,"KOSZALIN",2009,10,7.4,121.2,1011.1
"12391",16.1551672736644,54.2045423495054,"KOSZALIN",2009,11,6.6,51.8,1004.1
"12393",16.1551672736644,54.2045423495054,"KOSZALIN",2009,12,-0.6,40,1005.6
"12289",16.1551672736644,54.2045423495054,"KOSZALIN",2010,1,-5.5,35.6,1013.8
"12365",16.1551672736644,54.2045423495054,"KOSZALIN",2010,2,-0.8,25.3,1002.5
"12406",16.1551672736644,54.2045423495054,"KOSZALIN",2010,3,3.1,35.2,1009.4
"12325",16.1551672736644,54.2045423495054,"KOSZALIN",2010,4,7.1,7.9,1014.6
"12366",16.1551672736644,54.2045423495054,"KOSZALIN",2010,5,9.4,109.2,1008
"12427",16.1551672736644,54.2045423495054,"KOSZALIN",2010,6,14.8,46.6,1010.5
"12385",16.1551672736644,54.2045423495054,"KOSZALIN",2010,7,20.4,79.3,1011.7
"12388",16.1551672736644,54.2045423495054,"KOSZALIN",2010,8,18.2,200.7,1007.5
"12320",16.1551672736644,54.2045423495054,"KOSZALIN",2010,9,12.9,74.1,1010.2
"12232",16.1551672736644,54.2045423495054,"KOSZALIN",2010,10,7,30.3,1012
"12257",16.1551672736644,54.2045423495054,"KOSZALIN",2010,11,4.5,101.4,1001
"12215",16.1551672736644,54.2045423495054,"KOSZALIN",2010,12,-4.8,56.7,1006.3
"12438",16.1551672736644,54.2045423495054,"KOSZALIN",2011,1,0.3,33,1012
"12314",16.1551672736644,54.2045423495054,"KOSZALIN",2011,2,-2.1,50.2,1015.4
"12260",16.1551672736644,54.2045423495054,"KOSZALIN",2011,3,3,24.5,1017.9
"12245",16.1551672736644,54.2045423495054,"KOSZALIN",2011,4,9.8,11.4,1013.9
"12258",16.1551672736644,54.2045423495054,"KOSZALIN",2011,5,12.8,56.5,1014.8
"12263",16.1551672736644,54.2045423495054,"KOSZALIN",2011,6,16.5,86.3,1010.8
"12291",16.1551672736644,54.2045423495054,"KOSZALIN",2011,7,17.1,107.3,1005.4
"12226",16.1551672736644,54.2045423495054,"KOSZALIN",2011,8,17.4,117.5,1009.2
"12250",16.1551672736644,54.2045423495054,"KOSZALIN",2011,9,14.7,52.8,1011.3
"12410",16.1551672736644,54.2045423495054,"KOSZALIN",2011,10,9.8,70,1014.8
"12355",16.1551672736644,54.2045423495054,"KOSZALIN",2011,11,5,5.3,1019.3
"12288",16.1551672736644,54.2045423495054,"KOSZALIN",2011,12,3.7,83.3,1002.3
"12437",16.1551672736644,54.2045423495054,"KOSZALIN",2012,1,1.1,103.3,1010.3
"12383",16.1551672736644,54.2045423495054,"KOSZALIN",2012,2,-3,63.2,1019.2
"12409",16.1551672736644,54.2045423495054,"KOSZALIN",2012,3,4.4,9.4,1018.7
"12315",16.1551672736644,54.2045423495054,"KOSZALIN",2012,4,7.5,39.1,1002.5
"12352",16.1551672736644,54.2045423495054,"KOSZALIN",2012,5,13.2,15.6,1012.5
"12317",16.1551672736644,54.2045423495054,"KOSZALIN",2012,6,14.9,88.6,1008.2
"12319",16.1551672736644,54.2045423495054,"KOSZALIN",2012,7,17.6,119.4,1009.6
"12292",16.1551672736644,54.2045423495054,"KOSZALIN",2012,8,17.4,99.8,1012.2
"12303",16.1551672736644,54.2045423495054,"KOSZALIN",2012,9,14.2,102.5,1009.9
"12424",16.1551672736644,54.2045423495054,"KOSZALIN",2012,10,8.8,71.4,1007.9
"12433",16.1551672736644,54.2045423495054,"KOSZALIN",2012,11,5.6,62.9,1008.3
"12422",16.1551672736644,54.2045423495054,"KOSZALIN",2012,12,-0.9,56.5,1007
"12445",16.1551672736644,54.2045423495054,"KOSZALIN",2013,1,-1.3,79.8,1008.8
"12450",16.1551672736644,54.2045423495054,"KOSZALIN",2013,2,0,27.3,1011.3
"12440",16.1551672736644,54.2045423495054,"KOSZALIN",2013,3,-1.2,21.6,1010.2
"12431",16.1551672736644,54.2045423495054,"KOSZALIN",2013,4,6.8,42.2,1012.2
"12428",16.1551672736644,54.2045423495054,"KOSZALIN",2013,5,13.8,51.1,1006.8
"12395",16.1551672736644,54.2045423495054,"KOSZALIN",2013,6,15.7,64.4,1011.8
"12313",16.1551672736644,54.2045423495054,"KOSZALIN",2013,7,18,54.5,1014.3
"12287",16.1551672736644,54.2045423495054,"KOSZALIN",2013,8,18.1,52.3,1014
"12285",16.1551672736644,54.2045423495054,"KOSZALIN",2013,9,12.9,85.4,1010.5
"12442",16.1551672736644,54.2045423495054,"KOSZALIN",2013,10,10.5,44.3,1012.5
"12375",16.1551672736644,54.2045423495054,"KOSZALIN",2013,11,5.6,50.1,1008.5
"12416",16.1551672736644,54.2045423495054,"KOSZALIN",2013,12,4,42.9,1011.9
"12446",16.1551672736644,54.2045423495054,"KOSZALIN",2014,1,-1.3,43.1,1008.8
"12402",16.1551672736644,54.2045423495054,"KOSZALIN",2014,2,3.9,6.6,1004.9
"12374",16.1551672736644,54.2045423495054,"KOSZALIN",2014,3,6,34.8,1011.8
"12306",16.1551672736644,54.2045423495054,"KOSZALIN",2014,4,9.6,72.1,1010.8
"12412",16.1551672736644,54.2045423495054,"KOSZALIN",2014,5,12.4,52.5,1011
"12449",16.1551672736644,54.2045423495054,"KOSZALIN",2014,6,15.1,55.9,1011.4
"12435",16.1551672736644,54.2045423495054,"KOSZALIN",2014,7,20.7,37.9,1010.2
"12418",16.1551672736644,54.2045423495054,"KOSZALIN",2014,8,17.3,83.6,1007.4
"12349",16.1551672736644,54.2045423495054,"KOSZALIN",2014,9,15.3,54.4,1014.2
"12444",16.1551672736644,54.2045423495054,"KOSZALIN",2014,10,11.2,30.6,1013.2
"12434",16.1551672736644,54.2045423495054,"KOSZALIN",2014,11,6.2,14.8,1013.2
"12451",16.1551672736644,54.2045423495054,"KOSZALIN",2014,12,1.7,102.6,1009.9
"12267",16.1551672736644,54.2045423495054,"KOSZALIN",2015,1,2.3,52.7,1005.6
"12378",16.1551672736644,54.2045423495054,"KOSZALIN",2015,2,1.4,4.2,1011.2
"12380",16.1551672736644,54.2045423495054,"KOSZALIN",2015,3,5.1,53.4,1014.6
"12337",16.1551672736644,54.2045423495054,"KOSZALIN",2015,4,7.4,18.4,1012.5
"12379",16.1551672736644,54.2045423495054,"KOSZALIN",2015,5,11.4,37.3,1010.3
"12338",16.1551672736644,54.2045423495054,"KOSZALIN",2015,6,14.1,144.7,1013.5
"12339",16.1551672736644,54.2045423495054,"KOSZALIN",2015,7,17.4,96.3,1009.1
"12421",16.1551672736644,54.2045423495054,"KOSZALIN",2015,8,20.3,13.3,1013.8
"12340",16.1551672736644,54.2045423495054,"KOSZALIN",2015,9,14.3,67.1,1013
"12415",16.1551672736644,54.2045423495054,"KOSZALIN",2015,10,8.4,28.5,1017.6
"12333",16.1551672736644,54.2045423495054,"KOSZALIN",2015,11,6.6,92.6,1008.1
"12345",16.1551672736644,54.2045423495054,"KOSZALIN",2015,12,5.6,75.4,1018
"12368",16.1551672736644,54.2045423495054,"KOSZALIN",2016,1,-1.7,37.1,1008.6
"12248",16.1551672736644,54.2045423495054,"KOSZALIN",2016,2,3.1,44.8,1004.1
"12293",16.1551672736644,54.2045423495054,"KOSZALIN",2016,3,3.7,24.2,1010.5
"12335",16.1551672736644,54.2045423495054,"KOSZALIN",2016,4,8,32.4,1007.8
"12321",16.1551672736644,54.2045423495054,"KOSZALIN",2016,5,14.9,56.8,1010.8
"12390",16.1551672736644,54.2045423495054,"KOSZALIN",2016,6,17.2,97.6,1009.8
"12308",16.1551672736644,54.2045423495054,"KOSZALIN",2016,7,17.8,163.6,1010.9
"12363",16.1551672736644,54.2045423495054,"KOSZALIN",2016,8,17,124.8,1013.3
"12309",16.1551672736644,54.2045423495054,"KOSZALIN",2016,9,16,23.6,1015
"12359",16.1551672736644,54.2045423495054,"KOSZALIN",2016,10,8.4,76.6,1017.7
"12330",16.1551672736644,54.2045423495054,"KOSZALIN",2016,11,4.1,72.1,1010.2
"12361",16.1551672736644,54.2045423495054,"KOSZALIN",2016,12,3.1,56.3,1019.8
"12218",16.1551672736644,54.2045423495054,"KOSZALIN",2017,1,-0.6,39.8,1016.3
"12297",16.1551672736644,54.2045423495054,"KOSZALIN",2017,2,0.8,44.8,1013.5
"12271",16.1551672736644,54.2045423495054,"KOSZALIN",2017,3,5.4,46.2,1010.6
"12256",16.1551672736644,54.2045423495054,"KOSZALIN",2017,4,6.3,42.3,1011.9
"12270",16.1551672736644,54.2045423495054,"KOSZALIN",2017,5,12.9,24.8,1013.7
"12286",16.1551672736644,54.2045423495054,"KOSZALIN",2017,6,16.2,102.6,1007.9
"12300",16.1551672736644,54.2045423495054,"KOSZALIN",2017,7,16.7,141.4,1008.7
"12332",16.1551672736644,54.2045423495054,"KOSZALIN",2017,8,17.8,82.6,1012
"12334",16.1551672736644,54.2045423495054,"KOSZALIN",2017,9,14.1,74.7,1010.1
"12279",16.1551672736644,54.2045423495054,"KOSZALIN",2017,10,11,152.5,1008.6
"12278",16.1551672736644,54.2045423495054,"KOSZALIN",2017,11,5.7,64.4,1007.1
"12276",16.1551672736644,54.2045423495054,"KOSZALIN",2017,12,3.1,71.6,1004.2
"12364",16.1551672736644,54.2045423495054,"KOSZALIN",2018,1,2,58.2,1008.3
"12296",16.1551672736644,54.2045423495054,"KOSZALIN",2018,2,-2.2,14.3,1016.1
"12407",16.1551672736644,54.2045423495054,"KOSZALIN",2018,3,0.3,46.1,1004.6
"12357",16.1551672736644,54.2045423495054,"KOSZALIN",2018,4,10.9,25.1,1009.2
"12408",16.1551672736644,54.2045423495054,"KOSZALIN",2018,5,15.8,18.4,1015.5
"12400",16.1551672736644,54.2045423495054,"KOSZALIN",2018,6,17.4,33.8,1011.8
"12358",16.1551672736644,54.2045423495054,"KOSZALIN",2018,7,19,99.2,1010.9
"12373",16.1551672736644,54.2045423495054,"KOSZALIN",2018,8,20,29.6,1011.7
"12331",16.1551672736644,54.2045423495054,"KOSZALIN",2018,9,15.6,27.1,1014.9
"12305",16.1551672736644,54.2045423495054,"KOSZALIN",2018,10,11.2,61.5,1012.1
"12275",16.1551672736644,54.2045423495054,"KOSZALIN",2018,11,5.3,18.2,1018.5
"12274",16.1551672736644,54.2045423495054,"KOSZALIN",2018,12,3.2,75.9,1010.9
"12290",16.1551672736644,54.2045423495054,"KOSZALIN",2019,1,1,47.9,1004.7
"12370",16.1551672736644,54.2045423495054,"KOSZALIN",2019,2,3.7,40.1,1015.2
